first_seen,last_seen,image_file,bbox_x1,bbox_y1,bbox_x2,bbox_y2,vehicle_type,avg_color_hex,license_plate
2025-06-01T14:51:55.792008,2025-06-01T14:52:00.610093,car_20250601_145155_792008.jpg,373,74,432,112,Car,#e6e4df,
2025-06-01T14:51:56.246111,2025-06-01T14:52:00.610093,car_20250601_145156_246111.jpg,406,135,506,176,Car,#c1d4d7,
2025-06-01T14:51:56.246111,2025-06-01T14:52:00.610093,car_20250601_145156_246111.jpg,212,133,278,188,Car,#cae0e2,
2025-06-01T14:51:56.246111,2025-06-01T14:52:00.610093,car_20250601_145156_246111.jpg,514,87,554,119,Car,#86abbd,
2025-06-01T14:51:56.246111,2025-06-01T14:52:00.610093,car_20250601_145156_246111.jpg,291,70,342,110,Car,#e6f2f3,
2025-06-01T14:51:56.450160,2025-06-01T14:52:03.211679,car_20250601_145156_450160.jpg,12,136,126,202,Car,#eadbcc,
2025-06-01T14:52:00.788133,2025-06-01T14:52:03.211679,car_20250601_145200_788133.jpg,458,156,547,198,Car,#687276,
2025-06-01T14:52:00.788133,2025-06-01T14:52:03.211679,car_20250601_145200_788133.jpg,258,147,322,202,Car,#79898e,
2025-06-01T14:52:00.788133,2025-06-01T14:52:03.211679,truck_20250601_145200_788133.jpg,340,87,392,128,Truck,#9badb6,
2025-06-01T14:52:00.788133,2025-06-01T14:52:03.211679,truck_20250601_145200_788133.jpg,425,93,488,132,Truck,#7f94a0,
2025-06-01T14:52:03.396721,2025-06-01T14:52:03.592764,car_20250601_145203_396721.jpg,0,75,117,150,Car,#b9a095,
2025-06-01T14:52:03.396721,2025-06-01T14:52:03.592764,car_20250601_145203_396721.jpg,462,102,554,152,Car,#5e696d,
2025-06-01T14:52:03.396721,2025-06-01T14:52:03.592764,car_20250601_145203_396721.jpg,256,91,321,153,Car,#7a8990,
2025-06-01T14:52:03.396721,2025-06-01T14:52:03.592764,truck_20250601_145203_396721.jpg,343,25,398,74,Truck,#93a6b0,
2025-06-01T14:52:03.396721,2025-06-01T14:52:03.592764,truck_20250601_145203_396721.jpg,432,33,498,78,Truck,#748995,
2025-06-01T14:52:03.773804,2025-06-01T14:52:03.773804,car_20250601_145203_773804.jpg,470,60,563,111,Car,#5b6163,
2025-06-01T14:52:03.773804,2025-06-01T14:52:03.773804,truck_20250601_145203_773804.jpg,443,0,514,30,Truck,#7c929a,
2025-06-01T14:52:03.773804,2025-06-01T14:52:03.773804,truck_20250601_145203_773804.jpg,345,0,406,22,Truck,#90a2a8,
2025-06-01T14:52:04.348936,2025-06-01T14:52:05.132615,car_20250601_145204_348936.jpg,491,29,575,83,Car,#52575b,
2025-06-01T14:52:03.970850,2025-06-01T14:52:20.033064,car_20250601_145203_970850.jpg,486,64,571,115,Car,#575b5e,
2025-06-01T14:52:03.773804,2025-06-01T14:52:20.223107,car_20250601_145203_773804.jpg,271,58,338,119,Car,#7e868a,
2025-06-01T14:52:20.223107,2025-06-01T14:52:20.223107,car_20250601_145220_223107.jpg,24,61,134,142,Car,#bbb2ac,
2025-06-01T14:52:20.223107,2025-06-01T14:52:20.223107,car_20250601_145220_223107.jpg,479,50,565,97,Car,#7c8080,
2025-06-01T14:52:03.773804,2025-06-01T14:52:20.426034,car_20250601_145203_773804.jpg,46,40,138,121,Car,#b69688,
2025-06-01T14:52:20.426034,2025-06-01T14:52:20.426034,car_20250601_145220_426034.jpg,231,0,321,58,Car,#9da3a1,
2025-06-01T14:52:20.618078,2025-06-01T14:52:20.618078,car_20250601_145220_618078.jpg,69,128,143,201,Car,#b6aca5,
2025-06-01T14:52:20.618078,2025-06-01T14:52:20.618078,car_20250601_145220_618078.jpg,238,72,298,123,Car,#9ea19f,
2025-06-01T14:52:48.336987,2025-06-01T14:52:48.336987,car_20250601_145248_336987.jpg,238,159,315,222,Car,#f0c3ac,
2025-06-01T14:52:48.336987,2025-06-01T14:52:48.336987,car_20250601_145248_336987.jpg,411,148,458,197,Car,#b8b6b8,
2025-06-01T14:52:48.512027,2025-06-01T14:52:48.512027,car_20250601_145248_512027.jpg,238,112,317,179,Car,#e0af96,
2025-06-01T14:52:48.908116,2025-06-01T14:52:48.908116,car_20250601_145248_908116.jpg,556,51,579,75,Car,#828994,
2025-06-01T14:52:48.720073,2025-06-01T14:52:49.482245,car_20250601_145248_720073.jpg,214,81,294,149,Car,#cea08c,
2025-06-01T14:52:48.720073,2025-06-01T14:52:49.482245,car_20250601_145248_720073.jpg,396,62,446,114,Car,#888b90,
2025-06-01T14:52:50.245421,2025-06-01T14:52:50.245421,car_20250601_145250_245421.jpg,223,235,297,292,Car,#cac6bf,
2025-06-01T14:52:51.051602,2025-06-01T14:52:51.051602,truck_20250601_145251_051602.jpg,150,80,226,150,Truck,#848686,
2025-06-01T14:52:51.722754,2025-06-01T14:52:51.722754,car_20250601_145251_722754.jpg,289,95,374,173,Car,#babbbb,
2025-06-01T14:53:11.396037,2025-06-01T14:53:11.396037,truck_20250601_145311_396037.jpg,395,154,436,202,Truck,#988f5c,
2025-06-01T14:53:11.396037,2025-06-01T14:53:11.396037,truck_20250601_145311_396037.jpg,528,156,575,206,Truck,#8f8a60,
2025-06-01T14:53:11.396037,2025-06-01T14:53:11.396037,truck_20250601_145311_396037.jpg,201,161,254,202,Truck,#c2d4dd,
2025-06-01T14:53:11.207995,2025-06-01T14:53:11.717110,truck_20250601_145311_207995.jpg,448,159,488,213,Truck,#cddbe0,
2025-06-01T14:53:13.837588,2025-06-01T14:53:13.837588,truck_20250601_145313_837588.jpg,299,168,340,205,Truck,#a7aeaa,
2025-06-01T14:53:11.207995,2025-06-01T14:53:15.119875,truck_20250601_145311_207995.jpg,289,159,358,209,Truck,#d7e2e3,
2025-06-01T14:53:11.207995,2025-06-01T14:53:15.119875,truck_20250601_145311_207995.jpg,151,162,247,209,Truck,#d2e1e6,
2025-06-01T14:53:11.396037,2025-06-01T14:53:15.119875,car_20250601_145311_396037.jpg,151,175,197,209,Car,#d8e7ea,
2025-06-01T14:53:11.874145,2025-06-01T14:53:15.119875,truck_20250601_145311_874145.jpg,451,155,489,209,Truck,#879aa0,
2025-06-01T14:53:15.279912,2025-06-01T14:53:15.279912,truck_20250601_145315_279912.jpg,431,143,471,200,Truck,#8c989d,
2025-06-01T14:53:15.279912,2025-06-01T14:53:15.279912,truck_20250601_145315_279912.jpg,266,164,309,202,Truck,#a6ada9,
2025-06-01T14:53:15.279912,2025-06-01T14:53:15.279912,truck_20250601_145315_279912.jpg,126,170,175,204,Truck,#9ba7a6,
2025-06-01T14:53:15.445949,2025-06-01T14:53:15.445949,truck_20250601_145315_445949.jpg,420,149,459,206,Truck,#8e9a9e,
2025-06-01T14:53:15.445949,2025-06-01T14:53:15.445949,truck_20250601_145315_445949.jpg,113,178,162,213,Truck,#9ba6a6,
2025-06-01T14:53:15.445949,2025-06-01T14:53:15.445949,truck_20250601_145315_445949.jpg,113,163,211,213,Truck,#89959b,
2025-06-01T14:53:15.633993,2025-06-01T14:53:15.633993,truck_20250601_145315_633993.jpg,237,165,279,204,Truck,#a7afab,
2025-06-01T14:53:15.959065,2025-06-01T14:53:15.959065,truck_20250601_145315_959065.jpg,390,80,434,139,Truck,#869095,
2025-06-01T14:53:15.959065,2025-06-01T14:53:15.959065,truck_20250601_145315_959065.jpg,72,87,124,124,Truck,#9da8a8,
2025-06-01T14:53:15.959065,2025-06-01T14:53:15.959065,car_20250601_145315_959065.jpg,222,90,266,131,Car,#a5aca9,
2025-06-01T14:53:15.959065,2025-06-01T14:53:15.959065,truck_20250601_145315_959065.jpg,233,78,298,122,Truck,#9da4aa,
2025-06-01T14:53:16.146107,2025-06-01T14:53:16.146107,truck_20250601_145316_146107.jpg,396,91,442,155,Truck,#848b90,
2025-06-01T14:53:16.146107,2025-06-01T14:53:16.146107,car_20250601_145316_146107.jpg,81,101,140,146,Car,#9aa3a5,
2025-06-01T14:53:16.146107,2025-06-01T14:53:16.146107,car_20250601_145316_146107.jpg,228,103,280,149,Car,#a4a8a4,
2025-06-01T14:53:16.310839,2025-06-01T14:53:16.310839,truck_20250601_145316_310839.jpg,379,97,419,158,Truck,#8c9297,
2025-06-01T14:53:16.310839,2025-06-01T14:53:16.310839,truck_20250601_145316_310839.jpg,211,97,291,158,Truck,#888c8f,
2025-06-01T14:53:16.310839,2025-06-01T14:53:16.310839,truck_20250601_145316_310839.jpg,60,105,166,158,Truck,#8e989e,
2025-06-01T14:53:16.310839,2025-06-01T14:53:16.310839,truck_20250601_145316_310839.jpg,448,92,492,144,Truck,#594a2c,
2025-06-01T14:53:16.310839,2025-06-01T14:53:16.310839,truck_20250601_145316_310839.jpg,314,93,355,145,Truck,#624e2d,
2025-06-01T14:53:16.475876,2025-06-01T14:53:16.475876,truck_20250601_145316_475876.jpg,301,117,340,174,Truck,#665537,
2025-06-01T14:53:16.475876,2025-06-01T14:53:16.475876,truck_20250601_145316_475876.jpg,49,123,153,183,Truck,#8c979d,
2025-06-01T14:53:16.475876,2025-06-01T14:53:16.475876,truck_20250601_145316_475876.jpg,430,114,474,175,Truck,#5a4e36,
2025-06-01T14:53:16.475876,2025-06-01T14:53:16.475876,truck_20250601_145316_475876.jpg,49,134,100,183,Truck,#98a3a5,
2025-06-01T14:53:16.640818,2025-06-01T14:53:16.640818,truck_20250601_145316_640818.jpg,54,154,104,194,Truck,#9ba8a9,
2025-06-01T14:53:16.640818,2025-06-01T14:53:16.640818,truck_20250601_145316_640818.jpg,202,153,244,195,Truck,#a6afab,
2025-06-01T14:53:15.279912,2025-06-01T14:53:16.987894,truck_20250601_145315_279912.jpg,379,147,418,204,Truck,#60502e,
2025-06-01T14:53:16.475876,2025-06-01T14:53:16.987894,truck_20250601_145316_475876.jpg,215,147,288,200,Truck,#8b9193,
2025-06-01T14:53:17.884907,2025-06-01T14:53:17.884907,truck_20250601_145317_884907.jpg,239,162,282,201,Truck,#a6aeaa,
2025-06-01T14:53:15.633993,2025-06-01T14:53:18.984154,truck_20250601_145315_633993.jpg,107,163,158,200,Truck,#9ba7a8,
2025-06-01T14:53:19.149191,2025-06-01T14:53:19.149191,truck_20250601_145319_149191.jpg,97,148,149,186,Truck,#9ba7a7,
2025-06-01T14:53:19.149191,2025-06-01T14:53:19.149191,truck_20250601_145319_149191.jpg,247,150,290,190,Truck,#a6afab,
2025-06-01T14:53:19.149191,2025-06-01T14:53:19.149191,truck_20250601_145319_149191.jpg,483,134,525,183,Truck,#594c2d,
2025-06-01T14:53:19.149191,2025-06-01T14:53:19.149191,truck_20250601_145319_149191.jpg,351,132,389,181,Truck,#63512e,
2025-06-01T14:53:17.344785,2025-06-01T14:53:19.471263,truck_20250601_145317_344785.jpg,90,144,142,182,Truck,#9ba7a8,
2025-06-01T14:53:19.149191,2025-06-01T14:53:19.471263,truck_20250601_145319_149191.jpg,240,134,314,188,Truck,#9aa2a6,
2025-06-01T14:53:19.305226,2025-06-01T14:53:19.471263,truck_20250601_145319_305226.jpg,90,132,198,182,Truck,#8d999f,
2025-06-01T14:53:19.149191,2025-06-01T14:53:19.631300,truck_20250601_145319_149191.jpg,411,145,452,201,Truck,#879398,
2025-06-01T14:53:20.296956,2025-06-01T14:53:20.296956,truck_20250601_145320_296956.jpg,259,162,302,202,Truck,#a6ada9,
2025-06-01T14:53:22.839528,2025-06-01T14:53:22.839528,truck_20250601_145322_839528.jpg,273,176,316,215,Truck,#a7afab,
2025-06-01T14:53:20.807072,2025-06-01T14:53:24.729954,truck_20250601_145320_807072.jpg,131,181,181,218,Truck,#9da9a9,
2025-06-01T14:53:15.279912,2025-06-01T14:53:25.208061,truck_20250601_145315_279912.jpg,285,169,359,222,Truck,#8c9395,
2025-06-01T14:53:15.633993,2025-06-01T14:53:25.208061,truck_20250601_145315_633993.jpg,455,170,496,227,Truck,#8d989d,
2025-06-01T14:53:16.802852,2025-06-01T14:53:25.208061,truck_20250601_145316_802852.jpg,136,170,241,218,Truck,#8e9ba1,
2025-06-01T14:53:25.364096,2025-06-01T14:53:25.364096,truck_20250601_145325_364096.jpg,438,158,480,218,Truck,#869095,
2025-06-01T14:53:25.364096,2025-06-01T14:53:25.364096,truck_20250601_145325_364096.jpg,511,157,552,205,Truck,#5c4c2b,
2025-06-01T14:53:25.364096,2025-06-01T14:53:25.364096,truck_20250601_145325_364096.jpg,118,171,171,212,Truck,#9ba5a5,
2025-06-01T14:53:25.364096,2025-06-01T14:53:25.364096,truck_20250601_145325_364096.jpg,375,157,410,203,Truck,#6b542a,
2025-06-01T14:53:25.364096,2025-06-01T14:53:25.364096,truck_20250601_145325_364096.jpg,267,172,313,214,Truck,#a6aca7,
2025-06-01T14:53:25.364096,2025-06-01T14:53:25.364096,truck_20250601_145325_364096.jpg,280,158,345,205,Truck,#999ea3,
2025-06-01T14:53:25.701173,2025-06-01T14:53:25.701173,truck_20250601_145325_701173.jpg,217,101,266,166,Truck,#7e8085,
2025-06-01T14:53:25.701173,2025-06-01T14:53:25.701173,car_20250601_145325_701173.jpg,18,109,78,159,Car,#9ea2a0,
2025-06-01T14:53:25.701173,2025-06-01T14:53:25.701173,truck_20250601_145325_701173.jpg,149,96,190,142,Truck,#64491f,
2025-06-01T14:53:25.863209,2025-06-01T14:53:25.863209,truck_20250601_145325_863209.jpg,324,72,376,130,Truck,#6c5835,
2025-06-01T14:53:25.863209,2025-06-01T14:53:25.863209,truck_20250601_145325_863209.jpg,170,71,215,128,Truck,#80683b,
2025-06-01T14:53:25.863209,2025-06-01T14:53:26.084258,truck_20250601_145325_863209.jpg,247,87,293,152,Truck,#a4abb1,
2025-06-01T14:53:25.863209,2025-06-01T14:53:26.084258,truck_20250601_145325_863209.jpg,40,104,97,152,Truck,#c2cbcb,
2025-06-01T14:53:26.084258,2025-06-01T14:53:26.084258,truck_20250601_145326_084258.jpg,40,88,135,152,Truck,#b8bfc4,
2025-06-01T14:53:25.701173,2025-06-01T14:53:26.262298,truck_20250601_145325_701173.jpg,297,95,347,162,Truck,#5b431e,
2025-06-01T14:53:26.262298,2025-06-01T14:53:26.262298,truck_20250601_145326_262298.jpg,91,112,149,159,Truck,#cdd4d2,
2025-06-01T14:53:26.262298,2025-06-01T14:53:26.262298,truck_20250601_145326_262298.jpg,377,88,428,148,Truck,#756039,
2025-06-01T14:53:27.475571,2025-06-01T14:53:27.829651,truck_20250601_145327_475571.jpg,139,132,194,180,Truck,#acb4b0,
2025-06-01T14:53:29.543037,2025-06-01T14:53:29.543037,truck_20250601_145329_543037.jpg,151,140,205,189,Truck,#a7afab,
2025-06-01T14:53:31.557490,2025-06-01T14:53:31.748533,truck_20250601_145331_557490.jpg,160,155,212,202,Truck,#ecf4f1,
2025-06-01T14:53:26.262298,2025-06-01T14:53:32.302168,truck_20250601_145326_262298.jpg,159,140,249,203,Truck,#b7bec1,
2025-06-01T14:53:26.461344,2025-06-01T14:53:32.302168,truck_20250601_145326_461344.jpg,360,139,408,206,Truck,#a3a9af,
2025-06-01T14:53:28.017694,2025-06-01T14:53:32.302168,truck_20250601_145328_017694.jpg,0,158,31,199,Truck,#829199,
2025-06-01T14:53:28.562817,2025-06-01T14:53:32.302168,truck_20250601_145328_562817.jpg,0,139,98,199,Truck,#8c9aa3,
2025-06-01T14:53:41.584289,2025-06-01T14:53:41.584289,car_20250601_145341_584289.jpg,374,0,414,31,Car,#748396,
2025-06-01T14:54:33.099709,2025-06-01T14:54:33.099709,car_20250601_145433_099709.jpg,370,170,449,243,Car,#faeade,
2025-06-01T14:54:33.481080,2025-06-01T14:54:33.481080,car_20250601_145433_481080.jpg,187,236,256,330,Car,#b9b4aa,
2025-06-01T14:54:33.481080,2025-06-01T14:54:33.481080,car_20250601_145433_481080.jpg,108,155,138,192,Car,#87786c,
2025-06-01T14:54:33.481080,2025-06-01T14:54:33.481080,car_20250601_145433_481080.jpg,23,143,73,192,Car,#797173,
2025-06-01T14:54:33.099709,2025-06-01T14:54:33.676993,car_20250601_145433_099709.jpg,230,180,303,257,Car,#f3f3f0,
2025-06-01T14:54:33.676993,2025-06-01T14:54:33.676993,car_20250601_145433_676993.jpg,389,162,486,233,Car,#907261,
2025-06-01T14:54:33.676993,2025-06-01T14:54:33.676993,car_20250601_145433_676993.jpg,149,105,179,131,Car,#5b4f44,
2025-06-01T14:54:33.676993,2025-06-01T14:54:33.676993,car_20250601_145433_676993.jpg,68,99,113,136,Car,#4d4949,
2025-06-01T14:54:33.676993,2025-06-01T14:54:33.676993,car_20250601_145433_676993.jpg,0,109,36,140,Car,#424546,
2025-06-01T14:54:33.869072,2025-06-01T14:54:33.869072,car_20250601_145433_869072.jpg,301,97,373,183,Car,#7c7a73,
2025-06-01T14:54:33.869072,2025-06-01T14:54:34.063696,car_20250601_145433_869072.jpg,0,159,66,252,Car,#62615c,
2025-06-01T14:54:33.869072,2025-06-01T14:54:33.869072,car_20250601_145433_869072.jpg,463,72,565,149,Car,#847064,
2025-06-01T14:54:33.869072,2025-06-01T14:54:33.869072,car_20250601_145433_869072.jpg,136,23,178,67,Car,#484748,
2025-06-01T14:54:33.869072,2025-06-01T14:54:33.869072,car_20250601_145433_869072.jpg,217,26,244,59,Car,#524c44,
2025-06-01T14:54:33.869072,2025-06-01T14:54:33.869072,car_20250601_145433_869072.jpg,277,12,342,50,Car,#5f5f5e,
2025-06-01T14:54:34.063696,2025-06-01T14:54:34.063696,car_20250601_145434_063696.jpg,288,117,358,202,Car,#7a7b77,
2025-06-01T14:54:34.063696,2025-06-01T14:54:34.063696,car_20250601_145434_063696.jpg,207,48,232,79,Car,#534e48,
2025-06-01T14:54:34.063696,2025-06-01T14:54:34.063696,car_20250601_145434_063696.jpg,126,44,168,84,Car,#444446,
2025-06-01T14:54:34.063696,2025-06-01T14:54:34.063696,car_20250601_145434_063696.jpg,447,92,546,169,Car,#837269,
2025-06-01T14:54:34.063696,2025-06-01T14:54:34.063696,car_20250601_145434_063696.jpg,44,59,94,96,Car,#3c4347,
2025-06-01T14:54:34.248737,2025-06-01T14:54:34.248737,car_20250601_145434_248737.jpg,273,159,300,182,Car,#59524a,
2025-06-01T14:54:34.248737,2025-06-01T14:54:34.248737,car_20250601_145434_248737.jpg,200,157,240,192,Car,#464548,
2025-06-01T14:54:34.248737,2025-06-01T14:54:34.434778,car_20250601_145434_248737.jpg,45,260,163,356,Car,#6a6864,
2025-06-01T14:54:34.434778,2025-06-01T14:54:34.434778,car_20250601_145434_434778.jpg,369,208,441,286,Car,#7e7876,
2025-06-01T14:54:34.434778,2025-06-01T14:54:34.434778,car_20250601_145434_434778.jpg,525,173,629,246,Car,#896d65,
2025-06-01T14:54:34.434778,2025-06-01T14:54:34.434778,car_20250601_145434_434778.jpg,290,147,316,171,Car,#5e4e44,
2025-06-01T14:54:34.434778,2025-06-01T14:54:34.434778,car_20250601_145434_434778.jpg,141,162,188,196,Car,#3a3a3e,
2025-06-01T14:54:34.434778,2025-06-01T14:54:34.434778,truck_20250601_145434_434778.jpg,384,102,428,127,Truck,#47547f,
2025-06-01T14:54:34.625823,2025-06-01T14:54:34.625823,car_20250601_145434_625823.jpg,72,288,151,333,Car,#453f36,
2025-06-01T14:54:35.054918,2025-06-01T14:54:35.236959,car_20250601_145435_054918.jpg,63,42,127,103,Car,#656c4b,
2025-06-01T14:54:35.054918,2025-06-01T14:54:35.435003,car_20250601_145435_054918.jpg,273,167,299,190,Car,#5e4e40,
2025-06-01T14:54:35.632049,2025-06-01T14:54:35.632049,car_20250601_145435_632049.jpg,135,193,181,228,Car,#373738,
2025-06-01T14:54:35.632049,2025-06-01T14:54:35.632049,car_20250601_145435_632049.jpg,210,176,247,212,Car,#49403f,
2025-06-01T14:54:34.625823,2025-06-01T14:54:36.070153,car_20250601_145434_625823.jpg,215,173,252,209,Car,#4a4242,
2025-06-01T14:54:34.625823,2025-06-01T14:54:36.070153,car_20250601_145434_625823.jpg,141,189,186,224,Car,#38383a,
2025-06-01T14:54:34.625823,2025-06-01T14:54:36.070153,car_20250601_145434_625823.jpg,78,188,137,237,Car,#352e2e,
2025-06-01T14:54:34.625823,2025-06-01T14:54:36.070153,car_20250601_145434_625823.jpg,287,170,313,194,Car,#5e4e41,
2025-06-01T14:54:34.625823,2025-06-01T14:54:36.070153,car_20250601_145434_625823.jpg,210,0,295,46,Car,#5b5039,
2025-06-01T14:54:34.834869,2025-06-01T14:54:36.070153,car_20250601_145434_834869.jpg,87,45,151,105,Car,#5f6a4e,
2025-06-01T14:54:34.248737,2025-06-01T14:54:36.299207,car_20250601_145434_248737.jpg,134,166,180,201,Car,#373f44,
2025-06-01T14:54:34.248737,2025-06-01T14:54:36.299207,car_20250601_145434_248737.jpg,71,164,130,212,Car,#322f32,
2025-06-01T14:54:34.434778,2025-06-01T14:54:36.299207,car_20250601_145434_434778.jpg,209,150,247,186,Car,#4a4244,
2025-06-01T14:54:36.299207,2025-06-01T14:54:36.299207,car_20250601_145436_299207.jpg,281,148,308,173,Car,#5b4c3f,
2025-06-01T14:54:36.502253,2025-06-01T14:54:36.502253,car_20250601_145436_502253.jpg,276,124,304,149,Car,#5b4b3f,
2025-06-01T14:54:36.502253,2025-06-01T14:54:36.502253,car_20250601_145436_502253.jpg,127,141,174,176,Car,#3b3b3c,
2025-06-01T14:54:36.502253,2025-06-01T14:54:36.502253,truck_20250601_145436_502253.jpg,64,137,124,186,Truck,#342d2c,
2025-06-01T14:54:36.502253,2025-06-01T14:54:36.502253,car_20250601_145436_502253.jpg,203,125,242,161,Car,#4a4141,
2025-06-01T14:54:36.727309,2025-06-01T14:54:37.922305,car_20250601_145436_727309.jpg,275,96,302,121,Car,#5c4e41,
2025-06-01T14:54:36.727309,2025-06-01T14:54:37.922305,car_20250601_145436_727309.jpg,200,96,239,133,Car,#4a4343,
2025-06-01T14:54:36.727309,2025-06-01T14:54:37.922305,car_20250601_145436_727309.jpg,124,112,171,146,Car,#3a3b3c,
2025-06-01T14:54:36.727309,2025-06-01T14:54:37.922305,truck_20250601_145436_727309.jpg,371,51,415,76,Truck,#44537a,
2025-06-01T14:54:39.341624,2025-06-01T14:54:39.341624,car_20250601_145439_341624.jpg,634,62,639,73,Car,#595c59,
2025-06-01T14:54:38.332396,2025-06-01T14:54:39.943759,car_20250601_145438_332396.jpg,279,79,307,104,Car,#544e47,
2025-06-01T14:54:39.341624,2025-06-01T14:54:39.943759,truck_20250601_145439_341624.jpg,377,34,423,59,Truck,#3d527e,
2025-06-01T14:54:38.105345,2025-06-01T14:54:40.553897,truck_20250601_145438_105345.jpg,374,38,418,63,Truck,#41527b,
2025-06-01T14:54:33.481080,2025-06-01T14:54:40.758942,car_20250601_145433_481080.jpg,357,145,428,225,Car,#caa490,
2025-06-01T14:54:34.248737,2025-06-01T14:54:40.758942,car_20250601_145434_248737.jpg,515,112,617,187,Car,#81706b,
2025-06-01T14:54:36.502253,2025-06-01T14:54:40.758942,car_20250601_145436_502253.jpg,32,196,148,290,Car,#4a443b,
2025-06-01T14:54:36.727309,2025-06-01T14:54:40.758942,truck_20250601_145436_727309.jpg,60,92,123,140,Truck,#352e2e,
2025-06-01T14:54:38.105345,2025-06-01T14:54:40.758942,car_20250601_145438_105345.jpg,276,83,304,107,Car,#564e45,
2025-06-01T14:54:38.105345,2025-06-01T14:54:40.758942,car_20250601_145438_105345.jpg,201,81,241,118,Car,#484547,
2025-06-01T14:54:40.945985,2025-06-01T14:54:41.520114,truck_20250601_145440_945985.jpg,426,33,472,57,Truck,#3a507c,
2025-06-01T14:54:38.105345,2025-06-01T14:54:41.709158,car_20250601_145438_105345.jpg,128,78,184,122,Car,#393e42,
2025-06-01T14:54:40.945985,2025-06-01T14:54:41.709158,car_20250601_145440_945985.jpg,254,72,290,106,Car,#444449,
2025-06-01T14:54:40.945985,2025-06-01T14:54:41.709158,car_20250601_145440_945985.jpg,324,74,351,98,Car,#534f49,
2025-06-01T14:54:40.945985,2025-06-01T14:54:41.906200,car_20250601_145440_945985.jpg,390,129,459,212,Car,#6f7779,
2025-06-01T14:54:40.945985,2025-06-01T14:54:41.906200,car_20250601_145440_945985.jpg,557,106,639,187,Car,#786863,
2025-06-01T14:54:40.945985,2025-06-01T14:54:41.906200,car_20250601_145440_945985.jpg,84,164,191,247,Car,#6f6d68,
2025-06-01T14:54:41.906200,2025-06-01T14:54:41.906200,car_20250601_145441_906200.jpg,317,63,341,89,Car,#53504b,
2025-06-01T14:54:41.906200,2025-06-01T14:54:41.906200,car_20250601_145441_906200.jpg,245,60,283,97,Car,#45464a,
2025-06-01T14:54:41.906200,2025-06-01T14:54:41.906200,car_20250601_145441_906200.jpg,174,73,219,105,Car,#3b4349,
2025-06-01T14:54:42.086241,2025-06-01T14:54:42.086241,car_20250601_145442_086241.jpg,298,75,397,167,Car,#7c8283,
2025-06-01T14:54:42.086241,2025-06-01T14:54:42.086241,car_20250601_145442_086241.jpg,0,0,631,280,Car,#7d827f,
2025-06-01T14:54:42.344300,2025-06-01T14:54:42.344300,car_20250601_145442_344300.jpg,387,0,489,68,Car,#7f6e68,
2025-06-01T14:54:42.344300,2025-06-01T14:54:42.344300,car_20250601_145442_344300.jpg,216,0,282,62,Car,#6b7679,
2025-06-01T14:54:42.597357,2025-06-01T14:54:42.597357,car_20250601_145442_597357.jpg,436,0,534,90,Car,#c4aca5,
2025-06-01T14:54:42.086241,2025-06-01T14:54:42.799402,car_20250601_145442_086241.jpg,457,44,558,135,Car,#766e69,
2025-06-01T14:54:42.799402,2025-06-01T14:54:42.799402,car_20250601_145442_799402.jpg,283,40,349,131,Car,#cfd3d5,
2025-06-01T14:54:42.799402,2025-06-01T14:54:42.799402,car_20250601_145442_799402.jpg,0,37,49,121,Car,#b0b7ba,
2025-06-01T14:54:42.998446,2025-06-01T14:54:42.998446,car_20250601_145442_998446.jpg,168,2,213,43,Car,#807f84,
2025-06-01T14:54:42.998446,2025-06-01T14:54:42.998446,car_20250601_145442_998446.jpg,22,0,80,37,Car,#767478,
2025-06-01T14:54:43.192491,2025-06-01T14:54:43.192491,car_20250601_145443_192491.jpg,328,143,392,228,Car,#959997,
2025-06-01T14:54:43.192491,2025-06-01T14:54:43.192491,car_20250601_145443_192491.jpg,185,43,227,80,Car,#676569,
2025-06-01T14:54:43.192491,2025-06-01T14:54:43.192491,car_20250601_145443_192491.jpg,109,46,158,77,Car,#586167,
2025-06-01T14:54:43.192491,2025-06-01T14:54:43.192491,car_20250601_145443_192491.jpg,262,59,289,82,Car,#7f7568,
2025-06-01T14:54:43.192491,2025-06-01T14:54:43.192491,car_20250601_145443_192491.jpg,47,30,111,76,Car,#565354,
2025-06-01T14:54:43.192491,2025-06-01T14:54:43.192491,car_20250601_145443_192491.jpg,36,140,112,173,Car,#50514b,
2025-06-01T14:54:43.387534,2025-06-01T14:54:43.387534,car_20250601_145443_387534.jpg,508,169,618,259,Car,#8a7972,
2025-06-01T14:54:43.387534,2025-06-01T14:54:43.387534,car_20250601_145443_387534.jpg,196,74,236,111,Car,#58575c,
2025-06-01T14:54:40.945985,2025-06-01T14:54:43.775622,car_20250601_145440_945985.jpg,195,79,234,113,Car,#394147,
2025-06-01T14:54:41.906200,2025-06-01T14:54:43.775622,car_20250601_145441_906200.jpg,121,81,166,112,Car,#38383b,
2025-06-01T14:54:43.192491,2025-06-01T14:54:43.775622,car_20250601_145443_192491.jpg,502,167,612,253,Car,#a08a7e,
2025-06-01T14:54:43.387534,2025-06-01T14:54:43.775622,car_20250601_145443_387534.jpg,334,170,399,253,Car,#818788,
2025-06-01T14:54:43.387534,2025-06-01T14:54:43.775622,car_20250601_145443_387534.jpg,268,90,294,114,Car,#6c645a,
2025-06-01T14:54:43.387534,2025-06-01T14:54:43.775622,truck_20250601_145443_387534.jpg,61,69,122,112,Truck,#464246,
